Numero troncon;Num Noeud Origine;Num Noeud Destination;Type BPR;LONG (km);CAPATI (veh/h);V0TI (km/h)
6629;279816356;2496106827;3;0,035723;2000;70
6630;9889815220;279816410;3;0,492007;2000;70
6631;279816410;9889815220;3;0,492007;2000;70
6632;281519389;279816410;3;0,054635;2000;70
6633;279816410;281519389;3;0,054635;2000;70
6634;279816876;279900439;3;0,055361;2000;70
6635;279816878;279816879;3;0,025763;2000;70
6636;279816879;279896845;3;0,044329;2000;70
6637;279818587;279818595;4;0,90983;800;50
6638;577369656;279818587;4;0,350209;800;50
6639;2010286036;279818587;4;0,125399;800;50
6640;279818595;410850235;4;0,118808;800;50
6641;279818595;279818597;4;0,236174;800;50
6642;279818597;2010291369;4;0,917669;800;50
6643;410850235;279818597;4;0,167977;800;50
6644;279818605;3106165406;4;0,418704;800;50
6645;279818605;411060114;4;1,675643;800;110
6646;771485934;279818605;4;0,421743;800;50
6647;279818623;279818645;4;2,317944;800;70
6648;411060114;279818623;4;0,292195;800;50
6649;2630957268;279818623;4;0,2613;800;50
6650;279818645;341298179;4;0,059576;800;50
6651;279818645;341298183;4;0,077152;800;50
6652;279820172;279820177;4;0,009309;3000;50
6653;279820172;280519104;4;0,301086;3000;50
6654;279820696;279820172;4;0,069169;3000;50
6655;2503673988;279820172;4;0,046459;3000;50
6656;279820177;279820179;4;0,022042;3000;50
6657;279820177;279820190;4;0,069631;3000;50
6658;477402958;279820177;4;0,20197;3000;50
6659;279820179;279820181;4;0,020348;3000;50
6660;279820179;477408026;3;0,115099;2000;70
6661;279820181;279820190;3;0,059811;3000;70
6662;477408023;279820181;3;0,114302;2000;70
6663;279820190;279820696;3;0,009265;3000;70
6664;279820190;484795029;3;0,332136;3000;70
6665;5142763970;279820638;3;0,111918;2000;70
6666;279820638;5142763970;3;0,111918;2000;70
6667;279820696;1165899945;3;0,015443;3000;70
6668;2016271150;279820696;3;0,112452;3000;70
6669;279832861;937918021;3;0,15143;2000;70
6670;281301857;279832861;3;0,129168;2000;70
6671;4736050677;279835359;3;0,032718;2000;70
6672;279835359;4736050677;3;0,032718;2000;70
6673;279835361;279835359;3;0,18993;2000;70
6674;279835359;279835361;3;0,18993;2000;70
6675;279835710;279835712;3;0,017372;2000;70
6676;279835722;279835710;3;0,016598;2000;70
6677;280734874;279835710;3;0,084232;2000;70
6678;279835712;279835716;3;0,013588;2000;70
6679;279835716;1973628751;3;0,005739;2000;70
6680;279835718;279835722;3;0,014714;2000;70
6681;1973628753;279835718;3;0,006931;2000;70
6682;279836272;7063451716;3;0,025419;2000;70
6683;279836272;280931159;3;0,017561;2000;70
6684;4708810788;279836272;3;0,072074;2000;70
6685;279836278;1973628679;3;0,01119;2000;70
6686;1973628678;279836278;3;0,013772;2000;70
6687;937917975;279836498;3;0,056469;2000;70
6688;279836498;937917975;3;0,056469;2000;70
6689;279836498;1973628753;3;0,029549;2000;70
6690;1973628751;279836498;3;0,032003;2000;70
6691;937917975;279836500;3;0,133362;2000;70
6692;279836500;937917975;3;0,133362;2000;70
6693;279836500;4708810788;3;0,021395;2000;70
6694;1973628679;279836500;3;0,021474;2000;70
6695;279837628;280931105;3;0,014371;2000;70
6696;279837628;7063451707;3;0,032568;2000;70
6697;279837637;279837628;3;0,019459;2000;70
6698;279837631;4736050677;3;0,027205;2000;70
6699;279837631;4227696524;3;0,017915;2000;70
6700;280931105;279837631;3;0,004616;2000;70
6701;2874439301;279837637;3;0,026492;2000;70
6702;4736050684;279837637;3;0,015795;2000;70
6703;279845966;279846076;3;0,153359;2000;70
6704;279851003;279850994;3;0,025054;2000;70
6705;279850994;279851003;3;0,025054;2000;70
6706;280479068;279850994;3;0,536819;2000;70
6707;279850994;280479068;3;0,536819;2000;70
6708;280479364;279851003;3;0,19068;2000;70
6709;279851003;280479364;3;0,19068;2000;70
6710;279851053;279851041;3;0,023825;2000;70
6711;279851041;279851053;3;0,023825;2000;70
6712;691474579;279851053;3;0,322378;2000;70
6713;279851053;691474579;3;0,322378;2000;70
6714;279853064;279852081;3;0,161767;2000;70
6715;279852081;279853064;3;0,161767;2000;70
6716;279853538;279852081;3;0,132889;2000;70
6717;279852081;279853538;3;0,132889;2000;70
6718;279853673;279852081;3;0,135815;2000;70
6719;279852081;279853673;3;0,135815;2000;70
6720;279853064;279852168;3;0,1161;2000;70
6721;279852168;279853064;3;0,1161;2000;70
6722;703286305;279852168;3;0,158938;2000;70
6723;279852168;703286305;3;0,158938;2000;70
6724;279852548;279852168;3;0,08756;2000;70
6725;279852168;279852548;3;0,08756;2000;70
6726;282831324;279852548;3;0,087997;2000;70
6727;279852548;282831324;3;0,087997;2000;70
6728;279853064;279852548;3;0,106857;2000;70
6729;279852548;279853064;3;0,106857;2000;70
6730;2838523393;279853538;3;0,173623;2000;70
6731;279853538;2838523393;3;0,173623;2000;70
6732;280479370;279853673;3;0,114343;2000;70
6733;279853673;280479370;3;0,114343;2000;70
6734;280479369;279854948;3;0,179282;2000;70
6735;279854948;280479369;3;0,179282;2000;70
6736;691474579;279854948;3;0,39474;2000;70
6737;279854948;691474579;3;0,39474;2000;70
6738;279855054;2920572112;3;0,027499;2000;70
6739;2920560723;279855054;3;0,232522;2000;70
6740;2920476951;279855792;3;0,449439;2000;70
6741;279855792;2920476951;3;0,449439;2000;70
6742;282828486;279855792;3;0,057813;2000;70
6743;279855792;282828486;3;0,057813;2000;70
6744;282831186;279855792;3;0,050134;2000;70
6745;279855792;282831186;3;0,050134;2000;70
6746;279881407;1977638759;3;0,069035;3000;70
6747;282227606;279881407;3;0,20428;3000;70
6748;279881506;1369496151;3;0,189058;3000;70
6749;1977638759;279881506;3;0,125857;3000;70
6750;279883109;1925165785;3;0,049955;2000;70
6751;926737780;279883109;3;0,061535;2000;70
6752;279890355;281921114;3;0,073474;2000;70
6753;5127069554;279890355;3;0,021217;2000;70
6754;279896772;1581014483;3;0,014082;3000;70
6755;288943244;279896845;3;0,119463;2000;70
6756;279896845;288943244;3;0,119463;2000;70
6757;279898642;279898621;3;0,169901;2000;70
6758;279898621;279898642;3;0,169901;2000;70
6759;279900419;279898621;3;0,019418;2000;70
6760;279898621;279900419;3;0,019418;2000;70
6761;280084328;279898627;3;0,054343;2000;70
6762;279898627;280084328;3;0,054343;2000;70
6763;286327642;279898627;3;0,080876;2000;70
6764;279898627;286327642;3;0,080876;2000;70
6765;279898627;286326867;3;0,11159;2000;70
6766;286326725;279898642;3;0,010527;2000;70
6767;279898642;286326725;3;0,010527;2000;70
6768;279898688;5103462310;3;0,011077;2000;70
6769;279898688;1673097815;3;0,060647;2000;70
6770;279898779;279898688;3;0,540209;2000;70
6771;279898688;279898779;3;0,540209;2000;70
6772;705814617;279898688;3;0,028592;2000;70
6773;1750763040;279898688;3;0,234513;2000;70
6774;290602422;279898779;3;0,344061;2000;70
6775;279898779;290602422;3;0,344061;2000;70
6776;286327718;279900419;3;0,024741;2000;70
6777;279900419;286327718;3;0,024741;2000;70
6778;6572480356;279900439;3;0,010515;2000;70
6779;279900439;6572480356;3;0,010515;2000;70
6780;352752919;279900485;3;0,072223;3000;70
6781;288944328;279903678;3;0,061033;2000;70
6782;279903678;288944328;3;0,061033;2000;70
6783;288943244;279903678;3;0,656382;2000;70
6784;279903678;288943244;3;0,656382;2000;70
6785;288944328;279903683;3;0,012334;2000;70
6786;279903683;288944328;3;0,012334;2000;70
6787;280062012;279903683;3;0,04582;2000;70
6788;279903683;280062012;3;0,04582;2000;70
6789;288945077;279903690;3;0,032757;2000;70
6790;279903690;288945077;3;0,032757;2000;70
6791;288945675;279903690;3;0,037239;2000;70
6792;279903690;288945675;3;0,037239;2000;70
6793;279903701;2795290346;3;0,081443;3000;70
6794;288946134;279903701;3;0,051193;2000;70
6795;279903701;288946134;3;0,051193;2000;70
6796;2498720762;279903701;3;0,039221;3000;70
6797;280053404;4546553496;3;0,123198;3000;70
6798;2498600946;280053404;3;0,03744;3000;70
6799;288945675;280053699;3;0,056725;2000;70
6800;280053699;288945675;3;0,056725;2000;70
6801;288946042;280053699;3;0,058597;2000;70
6802;280053699;288946042;3;0,058597;2000;70
6803;280053791;2498600946;3;0,096656;3000;70
6804;280053908;280053791;3;0,120355;3000;70
6805;288945077;280062012;3;0,061921;2000;70
6806;280062012;288945077;3;0,061921;2000;70
6807;280079740;1580995826;3;0,039421;3000;70
6808;4546553496;280079740;3;0,057417;3000;70
6809;286328054;280083700;3;0,029307;2000;70
6810;280083700;286328054;3;0,029307;2000;70
6811;280084195;280083700;3;0,068037;2000;70
6812;280083700;280084195;3;0,068037;2000;70
6813;290723093;280084195;3;0,024662;2000;70
6814;280084195;290723093;3;0,024662;2000;70
6815;286327865;280084236;3;0,031507;2000;70
6816;280084236;286327865;3;0,031507;2000;70
6817;1650938805;280084236;3;0,054668;2000;70
6818;280084236;1650938805;3;0,054668;2000;70
6819;1650938805;280084267;3;0,005954;2000;70
6820;280084267;1650938805;3;0,005954;2000;70
6821;290723093;280084267;3;0,118341;2000;70
6822;280084267;290723093;3;0,118341;2000;70
6823;286327771;280084328;3;0,010011;2000;70
6824;280084328;286327771;3;0,010011;2000;70
6825;286327865;280084346;3;0,027799;2000;70
6826;280084346;286327865;3;0,027799;2000;70
6827;286327771;280084346;3;0,030489;2000;70
6828;280084346;286327771;3;0,030489;2000;70
6829;280104212;280104034;3;0,063358;2000;70
6830;280104034;280104212;3;0,063358;2000;70
6831;288836759;280104212;3;0,206069;2000;70
6832;280104212;288836759;3;0,206069;2000;70
6833;280208400;280206798;3;0,101018;2000;70
6834;280206798;280208400;3;0,101018;2000;70
6835;287390000;280206798;3;0,09887;2000;70
6836;280206798;287390000;3;0,09887;2000;70
6837;280206863;6069095033;3;0,035403;2000;70
6838;280206863;428746577;3;0,082779;2000;70
6839;280207267;280207133;3;0,08293;2000;70
6840;280207133;280207267;3;0,08293;2000;70
6841;280207133;7705748782;3;0,067262;2000;70
6842;7705748782;280207133;3;0,0674;2000;70
6843;4608250291;280207148;3;1,932156;2000;70
6844;280207148;4608250291;3;1,932156;2000;70
6845;411817034;280207148;3;1,696915;2000;70
6846;280207148;411817034;3;1,696915;2000;70
6847;6216662247;280207267;3;1,05688;2000;80
6848;280207267;6216662247;3;1,05688;2000;80
6849;564732994;280207283;3;2,78289;2000;70
6850;280207283;564732994;3;2,78289;2000;70
6851;5284513786;280207283;3;0,296307;2000;70
6852;280207283;5284513786;3;0,296307;2000;70
6853;4608250291;280207283;3;2,073638;2000;70
6854;280207283;4608250291;3;2,073638;2000;70
6855;291614424;280208400;3;0,651733;2000;70
6856;280208400;291614424;3;0,651733;2000;70
6857;9051331618;280208400;3;1,122927;2000;70
6858;280208400;9051331618;3;1,122927;2000;70
6859;280208769;280208870;3;0,024011;2000;70
6860;2587103282;280208769;3;0,023504;2000;70
6861;280208771;2587103286;3;0,023622;2000;70
6862;280208870;280208771;3;0,028649;2000;70
6863;280208795;280208867;3;0,025648;2000;70
6864;1741308779;280208795;3;0,017648;2000;70
6865;2587169803;280208866;3;0,027471;2000;70
6866;280208867;2587169803;3;0,04572;2000;70
6867;280209011;280208870;3;0,754926;2000;70
6868;280208870;280209011;3;0,754926;2000;70
6869;280209011;280209057;3;0,021442;2000;70
6870;280209085;280209011;3;0,045978;2000;70
6871;280209057;280209085;3;0,037272;2000;70
6872;2622218672;280209057;3;0,225448;2000;70
6873;280209057;2622218672;3;0,225448;2000;70
6874;2587146663;280209085;3;0,134676;2000;70
6875;280209085;2587146663;3;0,134676;2000;70
6876;5942598593;280209638;3;0,130648;2000;70
6877;280209638;5942598593;3;0,130648;2000;70
6878;280209783;280209638;3;0,092448;2000;70
6879;280209638;280209783;3;0,092448;2000;70
6880;6297632055;280209783;3;0,057731;2000;70
6881;280209783;6297632055;3;0,057731;2000;70
6882;7071714243;280209783;3;0,056135;2000;70
6883;280209783;7071714243;3;0,056135;2000;70
6884;283647758;280209952;3;0,231311;2000;70
6885;280209952;283647758;3;0,231311;2000;70
6886;280210190;280209952;3;0,163873;2000;70
6887;280209952;280210190;3;0,163873;2000;70
6888;283647758;280209958;3;0,043574;2000;70
6889;280209958;283647758;3;0,043574;2000;70
6890;345779853;280209958;3;0,219118;2000;70
6891;280209958;345779853;3;0,219118;2000;70
6892;283653057;280209975;3;0,131793;2000;70
6893;280209975;283653057;3;0,131793;2000;70
6894;2140391007;280209975;3;0,037991;2000;70
6895;280209975;2140391007;3;0,037991;2000;70
6896;283647634;280209975;3;0,082697;2000;70
6897;280209975;283647634;3;0,082697;2000;70
6898;280209980;2140375377;3;0,025529;2000;70
6899;2140391007;280209980;3;0,151625;2000;70
6900;280209980;2140391007;3;0,151625;2000;70
6901;2140375380;280209980;3;0,023437;2000;70
6902;345776953;280209981;3;0,042353;2000;70
6903;280209981;345776953;3;0,042353;2000;70
6904;280209981;2140375380;3;0,03056;2000;70
6905;2140375377;280209981;3;0,035842;2000;70
6906;345774959;280209989;3;0,056208;2000;70
6907;280209989;345774959;3;0,056208;2000;70
6908;345776953;280209989;3;0,181674;2000;70
6909;280209989;345776953;3;0,181674;2000;70
6910;282781709;280210190;3;0,205959;2000;70
6911;280210190;282781709;3;0,205959;2000;70
6912;282781787;280210190;3;0,387602;3000;70
6913;280210190;282781787;3;0,387602;3000;70
6914;280210196;280210190;3;0,214574;3000;70
6915;280210190;280210196;3;0,214574;3000;70
6916;283647550;280210196;3;0,440482;3000;70
6917;280210196;283647550;3;0,440482;3000;70
6918;345778383;280210216;3;0,336414;2000;70
6919;280210216;345778383;3;0,336414;2000;70
6920;345779853;280210216;3;0,054418;2000;70
6921;280210216;345779853;3;0,054418;2000;70
6922;280211699;7059692587;3;0,010051;2000;70
6923;7059690134;280211699;3;0,106098;2000;70
6924;280315497;280315516;3;0,039117;2000;70
6925;9886512061;280315497;3;0,110756;2000;70
6926;280315516;289137691;3;0,173522;2000;70
6927;280317276;2498720764;3;0,058767;3000;70
6928;2498808898;280317276;3;0,037197;3000;70
6929;280320858;280320861;3;0,011625;2000;70
6930;1509537631;280320858;3;0,327679;2000;70
6931;280320858;1509537631;3;0,327679;2000;70
6932;2501122509;280320858;3;0,066534;2000;70
6933;280320861;2501122495;3;0,073647;2000;70
6934;280320861;280320862;3;0,022611;2000;70
6935;280320862;280320863;3;0,012885;2000;70
6936;2501122495;280320862;3;0,08009;2000;70
6937;280320863;288971983;3;0,247069;2000;70
6938;280320863;2501122509;3;0,026509;2000;70
6939;286329647;280324626;3;0,049626;2000;70
6940;280324626;286329647;3;0,049626;2000;70
6941;286329536;280324626;3;0,061223;2000;70
6942;280324626;286329536;3;0,061223;2000;70
6943;1650950746;280324629;3;0,135233;2000;70
6944;280324629;1650950746;3;0,135233;2000;70
6945;286329647;280324629;3;0,101599;2000;70
6946;280324629;286329647;3;0,101599;2000;70
6947;288579705;280324644;3;0,231635;2000;70
6948;280324644;288579705;3;0,231635;2000;70
6949;280329789;280324644;3;0,118592;2000;70
6950;280324644;280329789;3;0,118592;2000;70
6951;280328507;280324644;3;0,10773;2000;70
6952;280324644;280328507;3;0,10773;2000;70
6953;2628620297;280324644;3;0,220567;2000;70
6954;280324644;2628620297;3;0,220567;2000;70
6955;2625734095;280324715;3;0,127773;2000;70
6956;280324715;2625734095;3;0,127773;2000;70
6957;286329507;280324723;3;0,036673;2000;70
6958;280324723;286329507;3;0,036673;2000;70
6959;286328984;280324723;3;0,124726;2000;70
6960;280324723;286328984;3;0,124726;2000;70
6961;690418181;280324723;3;0,305431;2000;70
6962;280324723;690418181;3;0,305431;2000;70
6963;280324980;280326196;3;0,016614;2000;70
6964;280324993;280324980;3;0,016872;2000;70
6965;2628634981;280324980;3;0,07408;2000;70
6966;280324989;280324991;3;0,006399;2000;70
6967;280326198;280324989;3;0,015416;2000;70
6968;10873433992;280324989;3;0,022309;2000;70
6969;280324991;280324993;3;0,014672;2000;70
6970;280324991;2628634959;3;0,017922;2000;70
6971;280324993;2628634981;3;0,077873;2000;70
6972;2628634959;280324993;3;0,029922;2000;70
6973;10873433992;280325382;3;0,586046;2000;70
6974;280325382;10873433992;3;0,586046;2000;70
6975;280326196;280326198;3;0,016703;2000;70
6976;280326198;10873433992;3;0,02036;2000;70
6977;1164062123;280328507;3;0,194516;2000;70
6978;280328507;1164062123;3;0,194516;2000;70
6979;280329789;280329313;3;0,031838;2000;70
6980;280329313;280329789;3;0,031838;2000;70
6981;1650950709;280329313;3;0,022515;2000;70
6982;280329313;1650950709;3;0,022515;2000;70
6983;280537961;280331051;3;0,128048;2000;70
6984;280331051;280537961;3;0,128048;2000;70
6985;288941466;280331051;3;0,047468;2000;70
6986;280331051;288941466;3;0,047468;2000;70
6987;280451525;280451528;3;0,022469;2000;70
6988;280462031;280451525;3;0,167719;2000;70
6989;280451525;280462031;3;0,167719;2000;70
6990;280451598;280451525;3;0,022909;2000;70
6991;280451528;8063083420;3;0,007752;2000;70
6992;5638172796;280451598;3;0,015188;2000;70
6993;8063083420;280451598;3;0,011897;2000;70
6994;280461977;280461980;3;0,014584;2000;70
6995;280462027;280461977;3;0,009926;2000;70
6996;280461980;407908902;3;0,010948;2000;70
6997;280462023;3171134943;3;0,010241;2000;70
6998;280465981;280462023;3;0,038613;2000;70
6999;407908902;280462023;3;0,012974;2000;70
7000;280462031;280462027;3;0,024799;2000;70
7001;280462027;280462031;3;0,024799;2000;70
7002;3171134943;280462027;3;0,021295;2000;70
7003;282668821;280462368;3;0,084162;2000;70
7004;280462368;282668821;3;0,084162;2000;70
7005;280465982;280462368;3;0,09893;2000;70
7006;280462368;280465982;3;0,09893;2000;70
7007;8757881463;280462376;3;0,09591;2000;70
7008;280462376;8757881463;3;0,09591;2000;70
7009;282733493;280462376;3;0,125828;2000;70
7010;280462376;282733493;3;0,125828;2000;70
7011;280462477;280465990;3;0,159198;2000;70
7012;280462478;280462477;3;0,088859;2000;70
7013;282113748;280462478;3;0,076613;2000;70
7014;280462478;282113748;3;0,076613;2000;70
7015;280463468;280464098;3;0,1502;2000;70
7016;280463468;280464991;3;0,006847;2000;70
7017;280463478;280463468;3;0,020219;2000;70
7018;3105384753;280463478;3;0,013448;2000;70
7019;280464098;4803612660;3;0,034524;2000;70
7020;8980647933;280464098;3;0,07666;2000;70
7021;280464098;8980647933;3;0,07666;2000;70
7022;280464991;3105384757;3;0,024062;2000;70
7023;4803612660;280464991;3;0,12041;2000;70
7024;280465475;6508375363;3;0,015163;2000;70
7025;280465982;280465981;3;0,075468;2000;70
7026;280465981;280465982;3;0,075468;2000;70
7027;407908902;280465981;3;0,037233;2000;70
7028;280465990;8757881456;3;0,204587;2000;70
7029;282402206;280465992;3;0,091793;2000;70
7030;280465992;282402206;3;0,091793;2000;70
7031;3101559646;280465995;3;0,011219;2000;70
7032;280465995;3101559646;3;0,011219;2000;70
7033;282402313;280465995;3;0,092768;2000;70
7034;280466238;280466234;3;0,098825;2000;70
7035;280466234;280466238;3;0,098825;2000;70
7036;282733524;280466234;3;0,042307;2000;70
7037;280466234;282733524;3;0,042307;2000;70
7038;282733574;280466238;3;0,011972;2000;70
7039;280466238;282733574;3;0,011972;2000;70
7040;282733574;280466239;3;0,016856;2000;70
7041;280466239;282733574;3;0,016856;2000;70
7042;3113520183;280466239;3;0,021223;2000;70
7043;280466239;3113520183;3;0,021223;2000;70
7044;282733411;280466255;3;0,03127;2000;70
7045;280466255;282733411;3;0,03127;2000;70
7046;280466255;2292387596;3;0,049535;2000;70
7047;2292387596;280466255;3;0,049535;2000;70
7048;282981646;280466257;3;0,100157;3000;70
7049;280466257;282981646;3;0,100157;3000;70
7050;282981571;280466257;3;0,117431;3000;70
